nni_counter,nni_mean,nni_min,nni_max,hr_mean,hr_min,hr_max,hr_std,nni_diff_min,nni_diff_max,sdnn,rmssd,sdsd,nn50,pnn50,nn20,pnn20,tinn_n,tinn_m,tinn,tri_index,abs_energy,autocorr,mean,median,std,entropy,interq_range,mean_abs_dev,mean_abs_diff,mean_diff,median_abs_dev,median_abs_diff,median_diff,kurtosis,skewness,slope,sd1,sd2,total_power,vlf,lf,hf,lf_hf,lfnu,hfnu,bw,spec_ent,spec_decr, spec_dist,spec_kurt, spec_roll_95,spec_skew,spec_var,spec_centroid,energy,fundamental_freq,med_freq,auc,human_energy,ID,session
374,806.4640820196989,580.0600000000001,941.37,74.63848020528008,63.73689410115045,103.43757542323208,4.333425504111631,0,265,45.02354649896176,38.05904093781016,28.4512838742624,40,10.723860589812332,163,43.69973190348526,710.9375,890.625,179.6875,11.333333333333334,243999849.6926409,243999849.6926409,806.4640820196989,807.585,44.96331430276511,0.7425113791636714,64.44999999999993,35.08095420035835,25.32163538873994,-0.0419034852546916,32.22499999999991,17.579999999999927,5.860000000000014,1.4516016272749317,-0.3585780138188617,0.1281363946127503,26.947937104826508,57.68923785666317,1401.2564366848474,437.7121700948653,381.3842158962637,582.1600506937184,0.6551191814721663,39.58139019870837,60.41860980129162,0.3888658080598255,0.563401429956742,-18.543247284094026,-1563888810.4932325,48.24677048268127,0.5956738768718802,5.93850496790161,0.6399267644024778,0.107517834011495,5245446.470957301,0.0033277870216306,0.0,243151.2513711694,2.094203924902361e-05,37,2
372,810.2822098542582,580.0600000000001,962.85,74.3218340249477,62.31500233681258,103.43757542323208,4.630997618564902,0,281,48.36682019571573,49.81695917042604,39.8831665720612,50,13.477088948787062,171,46.09164420485176,718.75,906.25,187.5,12.4,245107199.16230205,245107199.162302,810.2822098542582,808.56,48.30176728100917,0.7551697571984664,62.49000000000001,37.10458732659294,29.922398921832883,0.0105390835579517,32.224999999999966,19.529999999999973,5.860000000000014,1.6113578090177132,-0.3494376436916964,0.0746561922226932,35.27347931824204,58.60443881204683,643.3004158123085,75.57798737899903,86.62665453119968,481.0957739021098,0.1800611421476046,15.258628194460302,84.7413718055397,0.4156275976724854,0.6120633000002034,-16.04593765492474,-1616333320.229109,37.04893720830732,0.7088186356073212,5.205216715039392,0.7301933730103531,0.1376168778402937,5298247.419537236,0.0066555740432612,0.0,244255.8999351864,4.335280695316299e-05,37,2
373,808.447659693791,652.32,962.85,74.47110842603156,62.31500233681258,91.9793966151582,4.397823518149094,0,281,47.17740940280502,47.61770015832092,37.76904997390005,46,12.365591397849462,185,49.73118279569893,703.125,898.4375,195.3125,12.862068965517242,244616145.04757023,244616145.04757023,808.447659693791,806.61,47.11412646432253,0.7583795094963898,62.5,37.17615207902908,29.0650806451613,0.0524999999999999,31.25,19.54000000000002,5.854999999999961,0.5105381199994121,0.0230115212268288,-0.1262583342722562,33.71612609176588,57.57289950388025,1007.2149921188386,115.23176388694765,230.29541648777405,661.6878117441169,0.3480424036839177,25.81835725143294,74.18164274856706,0.5184877440797674,0.6059864514738496,-16.4956714040239,-1606609449.5984788,39.56055173997873,0.6855241264559069,5.359456638160016,0.6699303871831761,0.1288661833291422,5273895.00454358,0.0033277870216306,0.0,243806.6092704183,3.6803531579918335e-05,37,2
376,801.2649124090001,652.32,962.85,75.16483178144313,62.31500233681258,91.9793966151582,4.630259408137979,0,281,49.3553082950271,48.05232271688311,37.59185653253823,50,13.333333333333334,195,52.0,718.75,898.4375,179.6875,11.75,242315052.82787025,242315052.82787025,801.2649124090001,794.89,49.28963253966076,0.7651764380849682,66.41000000000008,39.35592585572179,29.99410666666667,0.0364533333333332,31.25,21.480000000000015,5.063333333333276,0.2612578692104228,0.2063372267707482,-0.1421551647334526,34.023508429072685,60.94500625950548,999.0803368460064,143.50495476614665,147.6723663547276,707.9030157251323,0.2086053641168079,17.26000647607972,82.73999352392029,0.5757071547420965,0.5733387854469265,-16.090857174277183,-1601027679.983998,39.488333662804926,0.6827643630308077,5.3447040312558025,0.5550877185388092,0.1297313638869107,5184236.133506777,0.0033305578684429,0.0,241365.7484518997,3.760961266881254e-05,37,2
379,797.0550317612232,652.32,1646.4,75.63436611293135,36.44314868804665,91.9793966151582,4.771824692360756,0,798,63.33889150872915,60.68001610083846,53.09240235978674,39,10.317460317460316,184,48.67724867724868,718.75,867.1875,148.4375,10.243243243243244,242293924.40269583,242293924.40269583,797.0550317612232,789.03,63.25527577391341,0.7452901110189936,56.63000000000011,38.14424247813192,29.50793650793651,-2.31984126984127,27.340000000000032,19.53000000000003,3.910000000000082,83.76654952679813,6.479098170422305,-0.1990658578351165,42.93270993345755,78.61560133255178,1067.6843024304412,195.3183797176788,242.03559898020887,630.3303237325536,0.3839821596190627,27.744733337079484,72.25526666292052,0.4977187888842804,0.6897667156698574,-8.085769170205303,-1754907232.5527444,7.925043795716191,2.697674418604651,2.3713346547913985,0.6377714776993173,0.44557291529707,5141364.273032047,0.0033222591362126,0.0,240775.13209760957,0.0001803967701284,37,2
382,789.389122194907,656.22,962.85,76.21909289972035,62.31500233681258,91.43275121148396,3.996396374899354,0,281,41.94812291620292,40.37837418113658,32.05735532875238,30,7.874015748031496,167,43.83202099737533,718.75,851.5625,132.8125,9.095238095238097,238708065.89471427,238708065.89471427,789.389122194907,785.13,41.89318101585172,0.7316342857301853,50.780000000000086,31.97859581325224,24.605616797900268,-0.1435170603674539,25.389999999999983,17.58000000000004,3.910000000000082,1.2795180554447043,0.4887339602901865,-0.0249082633524685,28.5891851139176,51.98027055439293,921.4833815272276,93.4458958968027,241.78434883477948,586.2531367956456,0.4124231217871674,29.19968637056296,70.80031362943704,0.2692147901952638,0.5866271807906649,-18.2362496528238,-1524096825.913609,40.94216233189232,0.6722129783693844,5.534933174516973,0.6641403815638159,0.124537588214039,5020247.120458411,0.0033277870216306,0.0,237905.914486164,2.796940396164376e-05,37,2
382,789.6191600406596,699.1899999999999,892.54,76.14343243255823,67.22387792143769,85.81358429039318,3.4727364507291263,0,72,35.96605201902144,23.640676156381428,14.3686113827871,15,3.937007874015748,146,38.320209973753286,718.75,867.1875,148.4375,9.55,238669240.81714216,238669240.81714213,789.6191600406596,789.03,35.918945185421215,0.7160707440694394,44.92000000000007,28.25163992216964,18.787401574803148,0.0153805774278215,23.44000000000005,15.63000000000011,3.899999999999977,0.0630608732785469,0.1100251237297822,0.0949821435120782,16.738459799479827,48.03059190985585,957.085855912868,3.1804254750148777,379.2388204042643,574.6666100335889,0.659928406806336,39.75643793433375,60.243562065666254,0.2658911508101371,0.5294811565071943,-25.616340037504138,-1438947508.5194275,87.88213534709487,0.3494176372712146,8.0982724709169,0.6310711773424562,0.0648222989550657,5018405.738908301,0.0033277870216306,0.0,237923.9398229863,4.042924383475962e-06,37,2
382,788.3859680052371,705.05,892.54,76.24980738050137,67.22387792143769,85.10034749308561,3.3237333309839814,0,72,34.54027856344732,22.124712769861205,13.87322611068096,14,3.674540682414698,122,32.020997375328086,710.9375,859.375,148.4375,9.55,237887574.74844056,237887574.74844056,788.3859680052371,789.03,34.49503914840301,0.7117624266830328,44.430000000000064,27.135767163767337,17.249396325459315,0.0153805774278215,21.49000000000001,15.61999999999989,3.899999999999977,0.177921520486469,0.2519586424255685,0.0069730183560715,15.665102034942938,46.26733474835029,600.5914504284851,143.21986007591698,125.99029181438888,331.3812985381793,0.3801973508166248,27.546593289117137,72.45340671088287,0.2696629213483146,0.5096291525077493,-27.18173256636409,-1414051722.2252362,90.813434604248,0.3333333333333333,8.268627478268522,0.599464657076104,0.0628097980603973,5000044.814864297,0.0033333333333333,0.0,237105.28051668563,3.460493712644346e-06,37,2
383,788.6425842767641,671.8499999999999,929.65,76.24484730166049,64.5404184370462,89.30564858227284,3.55711394474695,0,257,36.72487142236719,26.67179250389788,19.39195453300417,18,4.712041884816754,128,33.50785340314136,703.125,843.75,140.625,9.82051282051282,238724788.7375405,238724788.7375405,788.6425842767641,789.03,36.67689639023068,0.715100497503917,44.91999999999996,28.37063445398194,18.339057591623035,-0.1789528795811518,21.49000000000001,15.620000000000005,1.9599999999999227,0.5740871922148503,0.1381171603269371,-0.0173827201352897,18.88411446353798,48.38204814708446,860.5021913841256,359.86546764659323,186.09665879743017,314.5400649401021,0.5916469141470692,37.17199517608593,62.828004823914064,0.2687681459975113,0.5381182999101537,-22.74538878764108,-1457555400.3632703,52.22163095410584,0.5249169435215947,6.447822522915834,0.6429817806147313,0.0990726066637101,5006271.04533994,0.0066445182724252,0.0,238024.4493838235,9.542969416692908e-06,37,2
403,750.4398883855688,656.26,867.1999999999999,80.13504175166749,69.18819188191883,91.42717825252188,3.811389357213776,0,101,36.02470234114733,24.61129198455768,16.793543208125584,21,5.223880597014925,134,33.33333333333333,679.6875,804.6875,125.0,8.76086956521739,227475197.7401633,227475197.74016333,750.4398883855688,750.01,35.97997891938394,0.7062324024116216,37.110000000000014,26.65087754981931,18.010945273631844,-0.0242786069651741,19.529999999999973,13.66999999999996,-1.9500000000000453,0.9764450633082308,0.3940096072651424,0.0021518715597756,17.424488732512952,47.87426814006729,873.772575305777,78.55199190783904,144.0341248854778,651.1864585124601,0.2211872237246803,18.112474436970327,81.88752556302967,0.2551781275890638,0.553494747165591,-23.463782106440828,-1399142044.1891866,75.83661074454083,0.4112769485903814,7.517304303647478,0.7954107261023203,0.0738727565666386,4535083.90420017,0.0033167495854063,0.0,226808.56134508929,9.01460301936324e-06,39,1
403,749.3202605940056,656.26,863.29,80.23910850657774,69.50155799325834,91.42717825252188,3.659216921776528,0,101,34.284842290876014,25.721141281459406,17.227911815794258,24,5.970149253731343,144,35.82089552238806,671.875,796.875,125.0,8.395833333333334,226749314.7986633,226749314.7986633,749.3202605940056,748.06,34.24227884517851,0.703324668582938,38.09000000000003,25.826443250033943,19.118432835820897,0.0048507462686568,19.530000000000086,13.66999999999996,-1.9500000000000453,0.8407503164235806,0.2600161794163494,0.0287565331489985,18.21025677274848,44.93648150546558,854.5290260171039,51.31782360833483,165.3103234312522,637.9008789775169,0.2591473516954953,20.581177520370623,79.41882247962937,0.2556016597510374,0.5840813021496701,-23.1036591131559,-1394253819.4649632,70.8480448507329,0.4352159468438538,7.269667125532219,0.7924688099563602,0.0781828064641384,4518215.598772776,0.0033222591362126,0.0,226038.25073803792,1.1109876466617387e-05,39,1
405,749.4374499516302,656.26,851.57,80.19342470383106,70.45809504797022,91.42717825252188,3.2655779356042203,0,101,30.76301889210753,24.95148078366184,16.17682555230578,19,4.702970297029703,144,35.64356435643564,687.5,804.6875,117.1875,8.4375,227853209.79881883,227853209.79881883,749.4374499516302,748.06,30.72501638360132,0.6943844314392857,35.14999999999998,23.159877243675677,19.0140594059406,-0.082178217821782,17.579999999999927,13.67999999999995,-1.9500000000000453,1.197458036695366,0.3831442565319059,0.0062033233728197,17.6651419164188,39.75763352848247,602.7980858296194,70.8256491833128,126.59998610052769,405.3724505457788,0.312305352596305,23.79822287384797,76.20177712615204,0.2476269087907552,0.5833489344688039,-25.174219423283542,-1375908996.571081,64.58022666646187,0.4694214876033057,7.042965893837442,0.8152501849729525,0.0838317387981341,4514784.445936904,0.0066115702479338,0.0,227217.30671159527,1.2073140275096764e-05,39,1
404,749.3596067222139,656.26,851.57,80.20379736454946,70.45809504797022,91.42717825252188,3.2978573248492093,0,101,30.92034681366728,26.72391868287444,16.41210078745372,22,5.459057071960298,162,40.19851116625311,679.6875,812.5,132.8125,9.181818181818182,227247382.6978681,227247382.6978681,749.3596067222139,748.06,30.882055347814696,0.6947758254248783,39.07000000000005,23.87664060735404,21.10637717121589,-0.0339205955334986,19.539999999999964,17.579999999999927,-1.9599999999999227,0.761011079375145,0.2515826272951957,0.0001718876294035,18.920137594502982,39.422887864285165,684.1971488667957,54.05082088617469,82.3201230971093,547.8262048835118,0.1502668590207612,13.063651955398036,86.93634804460197,0.3144393876706661,0.5887601611624816,-24.94472326960204,-1372481961.0571387,65.0916671822024,0.4871582435791217,6.982390772356237,0.8039825830783605,0.0829532836540162,4514248.948829612,0.0066280033140016,0.0,226647.38992490823,1.543546190325868e-05,39,1
405,747.3790891747516,673.84,851.57,80.41231765859338,70.45809504797022,89.04190905853021,3.236459222283449,0,101,30.558355520573027,27.120305794337355,16.91731885863967,25,6.188118811881188,160,39.6039603960396,679.6875,804.6875,125.0,8.804347826086957,226600339.1781681,226600339.1781681,747.3790891747516,744.15,30.52060583905837,0.6926987413822647,39.059999999999945,24.036680960909084,21.21376237623763,-0.0386633663366336,19.530000000000086,17.579999999999984,-1.9500000000000453,0.4735138760981305,0.5198012063395476,-0.0676989916094248,19.200710626294228,38.71639053022355,234.701798305628,79.77359461406499,22.02039986795365,132.90780382360938,0.165681767619743,14.213293217929962,85.78670678207004,0.5562913907284768,0.5623877104072776,-26.035256107834083,-1353570226.7107878,62.78169109890117,0.5136702568351283,6.873591413438642,0.7648529843154047,0.0844729171577033,4489376.205813647,0.0066280033140016,0.0,225926.96272682183,1.7742197427147036e-05,39,1
404,747.6774825917893,683.6,828.14,80.34795917863715,72.45151785929916,87.77062609713282,2.820917833571321,0,82,26.451692082547314,28.002011222603272,17.129566343542542,30,7.444168734491314,169,41.935483870967744,671.875,804.6875,132.8125,8.782608695652174,226126709.5434713,226126709.5434713,747.6774825917893,746.1,26.41893455656529,0.667906953910423,37.59749999999997,21.535386724579805,22.167965260545916,-0.0484615384615381,19.529999999999973,17.71878186153151,-1.949999999999932,-0.2788031205946697,0.3023073207083855,0.0016301581589135,19.82499441468512,31.723077160286586,241.9576716739918,130.096253638304,31.09584358674997,80.76557444893784,0.3850135877682588,27.798542279188062,72.20145772081196,0.5474906677727084,0.5536256577658225,-29.992823035492464,-1304343072.1244268,57.669292036812365,0.5548172757475083,6.58935546833199,0.7075711249718812,0.0883227647491846,4487120.8504801495,0.0066445182724252,0.0,225454.68774190292,2.1968046198512183e-05,39,1
404,748.2791860852074,683.6,828.14,80.28569190346126,72.45151785929916,87.77062609713282,2.848575341761555,0,87,26.814282366290414,29.1193370128232,17.910147194033772,34,8.436724565756824,182,45.16129032258064,679.6875,804.6875,125.0,8.782608695652174,226498142.4053937,226498142.4053937,748.2791860852074,748.06,26.78107581192096,0.6781826554719775,37.110000000000014,21.67980624532254,22.977344913151367,0.2762531017369728,18.555000000000007,19.52999999999986,0.0,-0.1450762050926433,0.3694929625453436,0.0392386743062712,20.615147045983647,31.828088065587256,256.6074460057212,143.4999361048146,36.93884574065064,76.16866416025594,0.4849611864392518,32.658172541339425,67.34182745866059,0.5538971807628524,0.5719579477903773,-26.953153946628227,-1307288668.6740377,34.97100593150184,0.6937759336099585,5.306585458905763,0.6825075548498163,0.1305540791489304,4493007.209386824,0.0066390041493775,0.0,225692.4684735821,2.8093362399093008e-05,39,1
404,746.5701030873402,683.6,828.14,80.47358817348724,72.45151785929916,87.77062609713282,2.9061401327190675,0,87,27.339762166349185,30.63316842599277,19.084576484416797,43,10.669975186104216,190,47.14640198511167,679.6875,812.5,132.8125,8.782608695652174,225477462.63074303,225477462.63074303,746.5701030873402,743.175,27.30590486275168,0.6757113121128073,39.06000000000006,22.233665443839875,23.980694789081888,-0.0290818858560794,20.50499999999988,19.529999999999973,0.0,-0.179931168547649,0.4701020056798562,0.005992011637042,21.68783606016141,32.008795004695806,254.7744077537873,106.10160026523188,53.14612438066607,95.52668310788934,0.5563484740765258,35.747037591092216,64.25296240890779,0.6146179401993356,0.5726227959657111,-27.99979389861705,-1313725189.6084895,52.1746357693532,0.6084788029925187,6.246142562424644,0.647070911048417,0.0952396801877799,4474547.3782619145,0.0033250207813798,0.0,224855.7009683748,3.165273416366007e-05,39,1
403,748.8307420505427,683.6,855.48,80.24702236225777,70.13606396409034,87.77062609713282,3.1039483964764205,0,109,29.56998976260911,31.122558697632083,19.59317473985074,45,11.194029850746269,194,48.258706467661696,687.5,812.5,125.0,8.06,226332737.02311987,226332737.0231199,748.8307420505427,744.15,29.533279643225782,0.6848382031516279,37.110000000000014,23.754176218681327,24.20074626865672,0.1020398009950251,19.530000000000086,19.529999999999973,0.0,0.1624037987579734,0.6310313086329901,0.0529390850179333,22.03427690227625,35.54235825765407,229.09100288098,85.18927504189402,37.76231992042035,106.13940791866564,0.3557803897809334,26.24174183832385,73.75825816167615,0.6508924865089248,0.5837957575655126,-25.113293130290018,-1345224416.6806588,48.613772126793606,0.6217788861180382,6.10346063374027,0.8086283244385762,0.1033514208702562,4503910.990297404,0.0099750623441396,0.0,225657.21916100656,3.06561552447772e-05,39,1
400,754.6952764313079,695.32,855.48,79.62186445900107,70.13606396409034,86.29120404993384,3.062178004981822,0,109,29.5801194002853,31.517458218671734,19.760444553934637,45,11.278195488721805,200,50.125313283208015,695.3125,820.3125,125.0,7.6923076923076925,228175102.50912163,228175102.5091216,754.6952764313079,751.9599999999999,29.54312111263461,0.6830137860116976,39.059999999999945,23.74658614029803,24.573433583959897,0.0978947368421054,19.52999999999986,21.479999999999905,1.949999999999932,-0.0165956555161326,0.5826190228249307,0.0146650813509151,22.3140809783006,35.38430043909464,310.2362808313055,153.62083270044235,38.60733065701231,118.00811747385087,0.327158262359089,24.65103610006158,75.34896389993843,0.6342880863428808,0.5759658552451639,-25.818764796102997,-1348361869.0997658,50.282207740256815,0.6084788029925187,6.176852219173655,0.7460521257072412,0.1011342422547719,4572502.228105217,0.0099750623441396,0.0,227365.86864502908,2.834066062662916e-05,39,1
400,753.6231544148663,644.54,1484.4,79.84315644126328,40.42037186742118,93.0896453284513,3.7993481976114216,0,750,47.84598096532376,48.50797219589699,41.19552577963648,44,11.027568922305765,197,49.37343358395989,687.5,812.5,125.0,7.84313725490196,228092549.46800447,228092549.46800447,753.6231544148663,750.01,47.78613606264675,0.6906317410548664,37.597499999999854,26.38879534178748,25.694461152882205,-1.767142857142857,19.529999999999973,19.530000000000086,0.1755422993493312,134.28918901810744,8.986058596565627,-0.0304820027277317,34.32058307689457,58.31443531691124,462.96187976862166,248.91498868032917,80.10250597145821,133.9443851168343,0.5980280987634384,37.4228775592992,62.577122440700805,0.4256026600166251,0.7046155281583959,-10.055614448922151,-1520334657.044225,8.39124432282628,2.6289517470881862,2.460888906900033,0.8764645937545463,0.41868589072967,4571870.822441654,0.0066555740432612,0.0,226816.98479379743,0.0001348565088447,39,1
447,672.1705592841163,589.86,767.5999999999999,89.46398613347401,78.16571130797291,101.71905197843556,4.242032733692741,0,105,31.97808609102871,26.06505808385621,16.238772777928727,27,6.053811659192825,182,40.80717488789238,601.5625,742.1875,140.625,9.3125,202416606.267,202416606.267,672.1705592841163,669.9399999999999,31.942296391968224,0.6746857184790366,41.00999999999999,25.37865411467952,20.4029596412556,0.0919730941704035,19.530000000000086,15.63000000000011,0.0,-0.0319383964849122,0.2066370210945065,0.0422928306476238,18.451361572842583,41.28853637753118,463.6475619963673,170.89495398136256,55.17652307326398,237.5760849417408,0.2322478000544312,18.847491555202804,81.1525084447972,0.6138448707256047,0.5170724821143214,-22.204671998484447,-1228944434.278305,45.397088750919,0.6878130217028381,5.9137335447429775,0.6565769485355399,0.1109399615007155,3636168.23116758,0.003338898163606,0.0,201754.80215688425,3.649777669242191e-05,39,2
445,673.7606741573034,595.72,767.5999999999999,89.2250235933837,78.16571130797291,100.71845833613106,3.91088033474956,0,105,29.859102057339477,25.57760107597665,15.892779178673091,25,5.63063063063063,180,40.54054054054054,609.375,734.375,125.0,8.24074074074074,202405138.7814,202405138.7814,673.7606741573034,671.89,29.825533635195256,0.6628981208293887,39.06000000000006,23.82689003913648,20.054977477477472,-0.0220045045045044,19.530000000000086,15.630000000000052,0.0,-0.0492643214252126,0.3686719616871687,-0.0576333069604084,18.10649015987628,38.14822362091756,536.2682974582194,218.42364661199977,93.55888442129982,224.28576642491984,0.4171414259255674,29.43541260556425,70.56458739443575,0.4511278195488721,0.5427419842217114,-23.24406722117897,-1220194728.5105429,51.35267979701972,0.6421404682274248,6.192518486242713,0.7178029577181542,0.1006395828028514,3651453.4871961335,0.0033444816053511,0.0,201873.09084549797,3.403417496881401e-05,39,2
445,673.8089662921348,605.48,767.5999999999999,89.21669647660977,78.16571130797291,99.09493294576204,3.8898588667707408,0,105,29.68164514289093,24.890720416208083,15.529955159219604,21,4.72972972972973,168,37.83783783783784,609.375,734.375,125.0,8.090909090909092,202429406.7857,202429406.7857,673.8089662921348,671.89,29.648276222681005,0.6620658749123883,39.06000000000006,23.82348471152632,19.465653153153152,-0.0747972972972973,19.530000000000086,15.629999999999995,0.0,-0.1319948285730565,0.3477492212926177,-0.0242185611822333,17.620171447888882,38.098945850561314,584.0881666229615,236.36857769345067,159.78883282963625,187.93075609987451,0.8502537644488459,45.95335952212586,54.04664047787414,0.3609022556390977,0.5322139291520014,-23.613911038895573,-1214188269.526562,49.72883147057273,0.6488294314381271,6.142897776508717,0.640983763540137,0.1027677512569854,3652190.457174887,0.0033444816053511,0.0,201896.35548518563,3.3018569201250005e-05,39,2
444,675.0010360360361,605.48,773.46,89.06801111744544,77.57350089209525,99.09493294576204,3.9908420901853177,0,85,30.43452514530773,23.76572942355989,14.968176789268592,16,3.611738148984198,160,36.11738148984199,601.5625,750.0,148.4375,9.06122448979592,202708454.3226,202708454.3226,675.0010360360361,673.84,30.40023271171833,0.6667213552749381,42.97000000000003,24.86054987419852,18.4734762979684,0.1234537246049662,21.49000000000001,13.680000000000064,0.0,-0.3752274712259988,0.2430976247824866,0.035525416455591,16.82368078292465,39.61671877572636,439.5553896517265,158.30408568919336,111.76378453165124,169.48751943088192,0.6594219144096284,39.73805026217402,60.261949737826,0.3812709030100334,0.527332561502613,-23.033137454244333,-1218372687.5710208,46.27465656248953,0.6527196652719665,5.999607337400625,0.6089158769930585,0.107671654625563,3664669.544926122,0.003347280334728,0.0,202053.53456296667,2.833750297355225e-05,39,2
438,686.3875845850596,605.48,843.77,87.69071740504306,71.10942555435723,99.09493294576204,4.891562820152312,0,117,38.99522960911455,25.10318152871349,16.630489330921925,25,5.720823798627003,154,35.24027459954233,609.375,765.625,156.25,9.954545454545457,207018541.73376143,207018541.73376143,686.3875845850596,681.6600000000001,38.95068906961142,0.702619488062244,56.6400000000001,31.694770743853777,18.820983981693367,0.2726544622425629,27.350000000000136,13.670000000000073,0.0,-0.0092250888619935,0.4675640885044992,0.1894611002665613,17.76992621401665,52.206183416177176,346.3799570720719,102.585423033917,63.51287923580019,180.28165480235464,0.3522980710679091,26.051806077760613,73.94819392223937,0.3666666666666667,0.4239667473579976,-19.97097384055369,-1273981644.9391882,32.45126719993202,0.7539616346955796,5.119967498859501,0.3842661562236428,0.1399087771041063,3804195.56303066,0.0033361134278565,0.0,206435.98155719164,3.253401260040519e-05,39,2
430,698.7382286005957,611.34,843.77,86.16054724361274,71.10942555435723,98.14505839630974,5.0177356138509,0,117,40.77765893807086,26.527326219047723,17.261967930948597,30,6.993006993006993,167,38.92773892773892,593.75,781.25,187.5,11.62162162162162,210654446.9003698,210654446.90036976,698.7382286005957,697.28,40.73021545610944,0.7146190326343169,62.5,34.01732016246451,20.15981351981352,-0.0637296037296038,31.25,15.629999999999882,0.0,-0.5332960039725507,0.1564961535253293,0.2360218697674352,18.77949842257416,54.52490601491941,630.5097739919837,386.8342886829168,51.39716668450652,192.2783186245605,0.2673060959351521,21.09246509525432,78.9075349047457,0.3234681117132139,0.3507175678573484,-22.420584170278484,-1282889942.1749086,50.45359054705544,0.6310517529215359,6.19080717317873,0.2399792689421439,0.1001987995373546,3943402.2376809,0.003338898163606,0.0,210074.8011409081,3.2300537136325306e-05,39,2
423,709.7794995230643,611.34,843.77,84.74183985221944,71.10942555435723,98.14505839630974,4.232599334680734,0,117,35.1405211711272,27.39614404866832,17.4715970066211,31,7.345971563981042,171,40.52132701421801,632.8125,781.25,148.4375,9.0,213622984.07826975,213622984.07826975,709.7794995230643,710.9499999999999,35.098959333791264,0.6971497791874026,48.83000000000004,27.81450781646353,21.11907582938389,0.1527251184834124,23.44000000000005,15.63000000000011,0.0,0.0729798825237644,-0.0275409104319548,0.1305139938352381,19.394691340675017,45.75541939657884,490.760880608257,245.3112391548853,56.70978237603804,188.73985907733368,0.3004653211741668,23.104447022307525,76.89555297769247,0.4005006257822278,0.4146777130060908,-23.16851932654421,-1280544366.335196,43.23837244136345,0.6616541353383458,5.803622877469961,0.2937984287287831,0.1137687508510855,4058552.494235517,0.0033416875522138,0.0,213055.03397648255,3.419872989828196e-05,39,2
421,714.3483332500147,626.97,843.77,84.15314255135924,71.10942555435723,95.69835877314704,3.684477726883907,0,117,31.261550386622066,27.576658197620866,17.378273813772353,30,7.142857142857142,179,42.61904761904762,648.4375,773.4375,125.0,8.42,215244040.35606977,215244040.35606977,714.3483332500147,712.9100000000001,31.224400581001184,0.6807546714944336,41.00999999999999,24.420348292176406,21.428642857142854,0.1302142857142855,21.479999999999905,17.579999999999927,0.0,0.4130973968349187,0.1416171206853712,-0.0038004837215363,19.52267976328234,39.666535518128455,398.78919685681785,204.74691967749027,61.9335446918327,132.10873248749488,0.4688073492620572,31.917551985125243,68.08244801487476,0.6230737192836319,0.4778532848429743,-24.41520491728571,-1276904956.8038232,43.27709792467653,0.6638865721434528,5.798585682216118,0.3781218087513757,0.1127301830933204,4103879.6370455674,0.0033361134278565,0.0,214650.05266068436,3.2895647671806014e-05,39,2
423,711.8156224545063,625.01,843.77,84.46616316886437,71.10942555435723,95.9984640245756,3.8473039299099216,0,117,32.46361819395359,27.34366780740881,16.833687951720655,32,7.582938388625592,184,43.60189573459716,640.625,773.4375,132.8125,8.63265306122449,214771006.3022698,214771006.30226976,711.8156224545063,712.9100000000001,32.42522241683513,0.6851692128709168,43.944999999999936,25.62354948201572,21.56327014218009,-0.2360663507109002,21.49000000000001,17.58000000000004,0.0,0.2089753207818852,0.1719838046604353,-0.185113876639837,19.35712094252297,41.630215965115134,187.41798240610348,43.96026906718059,43.32554277261303,100.13217056630988,0.4326835474311609,30.20091549225744,69.79908450774258,0.6356073211314476,0.481211198655575,-22.55408543868083,-1288571552.5793462,35.37037728521827,0.7194004995836802,5.30365589647645,0.3832064307576046,0.1313627043106723,4077025.6550846943,0.0033305578684429,0.0,214197.04962188227,3.368818095062846e-05,39,2
427,703.722224824356,625.01,792.99,85.41215540441041,75.66299701131162,95.9984640245756,3.596051227400716,0,72,29.71401706765266,25.6825605688158,15.086855436126056,23,5.39906103286385,183,42.95774647887324,640.625,765.625,125.0,8.372549019607844,211837187.1841,211837187.1841,703.722224824356,703.14,29.67920274161733,0.6711510400803042,39.06000000000006,23.779279324737157,20.79699530516432,0.0641784037558686,19.530000000000086,17.58000000000004,0.0,-0.1446672213375257,0.1830902227231005,-0.1242787751482087,18.18160848907299,37.885019906865246,260.40716545858555,112.27110124543,49.086255695364926,99.0498085177906,0.4955714345126513,33.13592537785658,66.8640746221434,0.6002501042100875,0.5208776967950557,-24.62886054336684,-1262670498.255201,51.48624612973056,0.6243739565943239,6.231568470020146,0.4583530975567744,0.0982432276540624,3980963.176662316,0.003338898163606,0.0,211240.6630966294,2.814963581785868e-05,39,2
